CustomerID,Transaction_ID
16872,536592
15912,536592
13397,536592
16124,536592
13005,536592
12681,536592
16669,536592
17368,536592
17646,536592
18272,536592
14105,536592
15814,536592
17160,536592
14414,536592
16233,536592
17053,536592
16250,536592
17899,536592
13075,536592
13531,536592
15244,536592
12517,536592
12965,536592
18164,536592
17227,536592
17434,536592
15796,536592
13291,536592
17211,536592
16774,536592
16468,536592
17051,536592
13709,536592
13050,536592
18278,536592
13985,536592
15025,536592
14216,536592
13655,536592
15045,536592
12373,536592
13758,536592
14875,536592
13875,536592
12695,536592
13802,536592
12697,536592
13658,536592
14923,536592
12834,536592
15167,536592
13110,536592
14476,536592
15800,536592
14702,536592
17775,536592
17956,536592
15883,536592
17555,536592
17220,536592
12790,536592
14856,536592
16959,536592
16056,536592
14341,536592
15232,536592
16817,536592
16182,536592
17148,536592
17913,536592
16353,536592
13266,536592
13527,536592
16131,536592
15261,536592
14950,536592
13311,536592
17531,536592
15385,536592
13721,536592
14541,536592
17625,536592
15925,536592
16542,536592
17701,536592
13182,536592
16788,536592
17802,536592
17779,536592
16841,536592
15661,536592
13295,536592
12535,536592
14837,536592
15578,536592
13522,536592
14595,536592
17582,536592
13366,536592
17928,536592
16027,536592
12364,536592
13982,536592
16850,536592
12980,536592
13085,536592
15738,536592
13079,536592
13731,536592
13739,536592
17838,536592
12541,536592
13345,536592
16210,536592
13551,536592
12778,536592
15024,536592
12654,536592
16654,536592
13838,536592
16076,536592
14157,536592
15022,536592
14652,536592
17272,536592
13466,536592
16108,536592
17994,536592
12548,536592
12933,536592
15758,536592
17489,536592
14842,536592
14320,536592
17680,536592
17866,536592
18122,536592
14239,536592
17422,536592
13583,536592
12348,536592
17757,536592
18227,536592
13858,536592
16409,536592
15737,536592
16856,536592
13525,536592
13138,536592
17457,536592
17142,536592
15750,536592
17102,536592
15063,536592
14009,536592
18092,536592
17649,536592
14080,536592
14902,536592
14799,536592
17403,536592
15288,536592
12968,536592
17602,536592
16438,536592
15449,536592
17031,536592
13952,536592
15057,536592
16725,536592
16611,536592
15109,536592
15621,536592
16910,536592
16842,536592
15860,536592
17999,536592
15270,536592
14699,536592
13177,536592
15493,536592
13727,536592
17229,536592
16357,536592
13791,536592
13243,536592
17450,536592
13058,536592
12450,536592
16349,536592
15707,536592
16145,536592
12884,536592
12947,536592
13137,536592
14867,536592
14589,536592
12902,536592
14961,536592
12356,536592
14409,536592
12738,536592
16461,536592
13107,536592
13330,536592
17536,536592
14210,536592
16080,536592
15543,536592
12935,536592
16520,536592
16835,536593
15235,536594
13576,536595
15739,536596
16953,536596
17675,536596
15437,536596
15174,536596
12792,536596
18011,536597
13090,536598
15694,536599
17850,536600
17850,536601
17850,536602
17850,536603
14741,536604
13715,536605
17732,536607
12855,536608
17850,536609
17850,536610
15752,536611
17850,536612
17855,536613
17850,536614
14047,536615
17925,536616
13941,536617
17017,536618
17017,536619
14135,536620
13108,536621
15601,536623
13418,536624
13418,536626
15658,536627
17850,536628
17850,536629
17850,536630
17850,536631
14388,536632
14901,536633
18041,536634
15955,536635
15070,536636
18041,536637
16244,536638
15111,536639
14534,536640
17997,536640
12589,536640
14799,536640
17406,536640
16015,536640
12599,536640
14581,536640
14452,536640
15186,536640
15438,536640
12748,536641
14390,536643
16546,536663
15260,536667
15260,536670
13305,536671
14491,536672
14060,536673
15923,536674
16752,536676
17287,536681
17850,536685
17850,536688
17850,536690
17850,536693
15363,536698
12915,536707
15544,536732
15738,536733
17381,536735
17381,536736
15827,536738
14180,536739
15827,536740
13117,536741
16916,536742
17964,536743
14466,536744
17235,536745
16510,536746
17802,536747
15107,536748
17976,536749
17850,536750
17850,536751
17850,536752
17850,536753
14449,536754
17557,536755
16403,536755
17183,536755
15246,536755
13414,536755
15255,536755
14946,536755
12875,536755
12571,536755
14934,536755
15123,536755
16726,536755
15622,536755
13458,536755
13735,536755
15018,536756
15687,536756
17715,536756
17525,536756
15504,536756
15053,536756
16921,536756
14257,536756
12731,536756
13158,536756
15343,536756
12855,536756
15609,536756
16587,536756
13014,536756
14491,536756
15421,536756
14624,536756
14684,536756
16781,536759
13491,536761
16186,536762
17685,536763
17581,536769
17581,536771
15732,536777
13138,536778
14023,536780
13753,536780
15047,536780
13522,536780
17460,536781
17567,536782
15061,536783
15061,536784
15061,536785
15061,536786
17850,536787
15061,536788
17850,536789
17850,536790
17850,536791
15061,536792
16203,536793
13767,536794
15640,536795
15574,536796
16770,536797
17838,536798
17228,536799
14829,536800
17765,536801
12380,536801
17175,536801
17732,536801
13828,536801
16366,536801
14745,536801
14446,536801
17899,536801
17871,536801
12728,536801
15769,536801
16881,536801
14863,536801
17412,536802
14911,536803
14031,536804
14775,536805
12971,536806
17659,536808
15299,536809
15299,536810
15299,536811
15646,536813
13402,536819
17757,536821
13011,536823
13798,536824
16754,536830
16029,536831
16634,536832
18239,536833
14576,536834
13145,536835
18168,536836
14395,536837
14865,536838
15093,536839
12738,536840
16150,536841
17552,536842
17552,536843
14236,536844
17961,536845
14573,536846
17135,536847
13408,536848
17396,536849
12967,536851
12686,536852
13370,536856
16883,536857
13520,536858
12841,536859
16905,536860
12427,536861
16929,536862
13340,536862
13118,536862
17142,536862
13669,536862
14040,536862
13731,536862
12403,536862
14889,536862
17614,536862
17325,536862
12712,536862
16934,536862
14424,536862
13410,536862
18139,536862
17301,536862
14488,536862
12719,536862
16712,536862
13294,536862
15550,536862
17171,536862
16160,536862
13950,536862
13161,536862
16332,536862
16794,536862
12379,536862
12808,536862
13882,536862
14099,536862
12623,536862
12562,536862
17863,536862
17403,536862
15981,536862
13135,536862
13728,536862
13563,536862
17069,536862
15917,536862
14891,536862
17854,536862
17588,536862
12446,536862
15630,536862
15952,536862
15667,536862
15607,536862
15399,536862
13874,536862
16149,536862
13450,536862
13802,536862
12408,536862
16629,536862
13344,536862
12829,536862
13253,536862
12976,536862
13271,536862
16366,536862
17425,536862
16495,536862
12778,536862
18024,536862
14049,536862
12840,536862
13116,536862
15660,536862
15046,536862
17033,536862
13754,536862
14693,536862
13821,536862
16718,536862
16027,536862
15757,536862
14752,536862
17967,536863
14462,536864
13102,536864
14121,536864
16187,536864
17038,536864
16097,536864
13539,536864
12797,536864
18126,536864
13012,536864
14665,536864
13261,536864
16856,536864
16150,536864
12352,536864
16907,536864
16217,536864
15969,536864
12876,536864
16209,536864
15604,536864
15241,536864
14901,536864
13227,536864
12627,536864
15483,536864
13849,536864
14606,536864
12707,536864
12809,536864
15517,536864
17217,536864
18180,536864
16660,536864
13854,536864
14321,536864
15135,536864
12556,536864
13841,536864
16284,536864
15831,536864
15803,536864
13332,536864
18193,536864
17999,536864
17503,536864
12928,536865
14371,536865
15840,536865
15756,536865
17364,536865
14060,536865
15683,536865
18262,536865
17412,536865
13883,536865
16096,536865
17786,536865
17022,536865
15053,536865
12492,536865
12519,536865
14640,536865
14567,536865
16071,536865
13874,536865
12528,536865
16940,536865
12607,536865
14489,536865
14314,536865
15045,536865
18273,536865
14498,536865
16756,536865
15549,536865
13247,536865
14016,536865
14628,536865
15506,536865
16904,536865
14808,536865
13895,536865
12461,536865
15811,536865
12521,536865
15178,536865
14451,536865
16108,536865
17469,536865
14730,536865
16714,536865
17228,536865
16308,536865
16835,536865
12665,536865
17968,536865
12733,536865
14175,536865
14096,536865
18146,536865
17031,536865
12534,536865
12580,536865
18018,536865
13799,536865
16126,536865
13216,536865
14164,536865
14618,536865
13850,536865
12643,536865
12446,536865
14185,536865
16303,536865
14154,536865
15565,536865
12659,536865
12679,536865
12951,536865
13373,536865
17060,536865
16143,536865
16697,536865
17941,536865
13196,536865
17671,536865
16497,536865
13103,536865
16056,536865
13139,536865
14410,536865
14608,536865
15948,536865
17738,536865
16998,536865
17490,536865
16495,536865
13782,536865
15737,536865
17985,536865
17345,536865
17616,536865
17503,536865
16477,536865
15831,536865
15006,536865
13455,536865
15655,536865
17299,536865
17817,536865
15021,536865
17290,536865
17997,536865
16412,536865
14222,536865
16232,536865
15469,536865
16322,536865
12589,536865
14952,536865
15568,536865
13082,536865
17652,536865
16841,536865
17576,536865
17042,536865
15091,536865
13629,536865
14105,536865
15032,536865
13350,536865
16208,536865
16986,536865
13261,536865
17552,536865
14124,536865
15800,536865
14012,536865
16203,536865
13236,536865
16545,536865
17128,536865
13097,536865
13046,536866
16891,536874
16658,536876
18185,536876
17506,536876
13450,536876
18062,536876
16781,536876
15036,536876
16610,536876
14629,536876
18033,536876
17977,536876
16333,536876
15063,536876
14439,536876
16716,536876
16688,536876
13518,536876
16170,536876
12828,536876
16298,536876
15571,536876
18086,536876
17040,536876
12928,536876
13167,536876
16985,536876
15417,536876
12646,536876
13194,536876
18155,536876
13603,536876
17760,536876
13427,536876
15052,536876
17019,536876
16477,536876
14987,536876
13634,536876
16660,536876
13983,536876
12666,536876
15618,536876
13159,536876
17613,536876
18147,536876
12473,536876
13418,536876
16711,536876
14503,536876
13232,536876
17321,536876
16113,536876
16274,536876
15171,536876
14697,536876
16823,536876
14962,536876
13028,536876
15923,536876
17297,536876
13882,536876
13581,536876
16725,536876
16424,536876
15370,536876
13668,536876
12602,536876
13705,536876
17122,536876
17346,536876
15365,536876
17501,536876
14288,536876
13370,536876
14971,536876
17994,536876
15054,536876
16244,536876
18276,536876
13131,536876
15557,536876
13366,536876
15782,536876
14631,536876
12447,536876
12762,536876
16429,536876
13699,536876
16637,536876
14090,536876
15010,536876
14555,536876
17174,536876
15145,536876
15746,536876
14760,536876
18169,536876
17956,536876
14284,536876
12755,536876
16767,536876
17290,536876
14880,536876
17176,536876
15612,536876
17142,536876
13334,536876
16804,536876
13047,536876
14690,536876
12864,536876
12457,536876
15450,536876
15820,536876
15043,536876
13563,536876
13491,536876
15660,536876
13174,536876
13659,536876
16693,536876
18225,536876
12461,536876
12815,536876
16549,536876
15795,536876
15644,536876
15211,536876
14616,536876
16052,536876
12580,536876
12743,536876
13720,536876
15592,536876
13389,536876
16172,536876
13503,536876
16115,536876
17764,536876
12352,536876
14031,536876
15435,536876
12414,536876
14156,536876
18006,536876
15372,536876
15433,536876
12620,536876
17406,536876
17763,536876
13694,536876
17432,536876
13157,536876
15074,536876
16164,536876
13939,536876
12797,536876
14159,536876
15691,536876
16601,536876
13239,536876
12759,536876
18235,536876
17855,536876
16838,536876
16618,536876
13618,536876
16318,536876
12769,536876
16927,536876
12830,536876
13136,536876
17677,536876
14950,536876
12716,536876
18211,536876
14161,536876
13485,536876
16142,536876
14112,536876
14024,536876
17935,536876
16168,536876
15296,536876
13223,536876
14583,536876
12965,536876
17511,536876
13266,536876
18222,536876
15408,536876
17186,536876
13040,536876
16031,536876
14672,536876
12916,536876
12464,536876
16825,536876
17972,536876
15028,536876
14210,536876
15883,536876
15967,536876
16942,536876
15603,536876
16378,536876
12837,536876
15421,536876
13144,536876
13692,536876
13116,536876
17655,536876
15656,536876
13248,536876
15299,536876
13097,536876
14055,536876
15320,536876
12361,536876
15518,536876
12516,536876
13011,536876
16572,536876
14546,536876
14080,536876
14854,536876
15834,536876
15414,536876
17010,536876
15681,536876
17800,536876
14487,536876
15407,536876
16110,536876
13420,536876
15554,536876
13211,536876
13576,536876
13584,536876
17968,536876
18073,536876
13141,536876
13697,536876
16071,536876
18183,536876
12373,536876
15762,536876
14420,536876
12753,536876
12502,536876
17835,536876
15729,536876
17555,536876
16936,536876
16777,536876
17525,536876
12785,536876
13183,536876
15271,536876
15669,536876
18270,536876
16354,536876
13212,536876
17670,536876
17239,536876
12947,536876
15275,536876
17961,536876
13496,536876
14323,536876
15002,536876
15251,536876
16715,536876
13453,536876
13565,536876
15965,536876
16230,536876
15608,536876
15555,536876
16189,536876
17111,536876
15218,536876
12885,536876
17934,536876
16008,536876
13102,536876
16849,536876
16202,536876
17491,536876
13483,536876
13821,536876
16070,536876
13993,536876
12910,536876
15799,536876
14291,536876
14953,536876
16243,536876
16627,536876
17520,536876
16764,536876
15246,536876
15821,536876
15234,536876
12778,536876
15743,536876
17198,536876
13859,536876
12515,536876
12532,536876
15700,536876
15090,536876
12539,536876
18224,536876
15870,536876
14633,536876
14911,536876
14561,536876
16019,536876
13244,536876
17058,536876
13974,536876
18245,536876
13737,536876
16730,536876
13343,536876
13845,536876
17034,536876
12493,536876
16464,536876
16670,536876
13476,536876
13451,536876
16813,536876
17603,536876
15807,536876
17789,536876
15119,536876
15351,536876
18048,536876
13971,536876
12818,536876
14465,536876
12631,536876
15113,536876
16681,536876
16769,536876
14424,536876
15713,536876
13027,536876
17118,536876
16566,536876
18263,536876
17596,536876
17985,536876
18149,536876
12503,536876
14618,536876
13500,536876
17578,536876
15152,536876
12878,536876
13095,536876
13606,536876
15133,536876
12531,536876
13276,536876
14768,536876
13403,536876
17588,536876
17975,536876
12727,536876
13769,536876
16106,536876
15059,536876
17705,536876
17500,536876
17416,536876
18283,536876
13165,536876
15909,536876
13160,536876
17440,536876
12484,536876
17663,536876
16258,536876
17788,536876
15852,536876
12709,536876
12480,536876
14247,536876
14377,536876
12794,536876
15709,536876
13761,536876
14752,536876
14353,536876
15468,536876
18102,536876
16573,536876
16119,536876
15031,536876
16602,536876
14237,536876
17211,536876
13917,536876
14896,536876
13681,536876
16818,536876
16276,536876
14680,536876
13120,536876
15239,536876
18227,536876
13851,536876
14098,536876
17560,536876
16415,536876
15899,536876
17955,536876
14862,536876
12649,536876
17550,536876
15877,536876
15204,536876
17453,536876
15257,536876
17690,536876
14075,536876
17920,536876
15994,536876
18136,536876
16053,536876
12809,536876
15168,536876
13113,536876
15346,536876
12353,536876
12397,536876
14227,536876
13868,536876
14524,536876
17126,536876
12506,536876
15653,536876
16191,536876
12474,536876
15241,536876
16268,536876
18143,536876
17091,536876
15717,536876
16253,536876
12945,536876
16638,536876
13502,536876
18215,536876
17267,536876
14196,536876
14198,536876
14573,536876
13247,536876
15243,536876
15038,536876
16873,536876
12722,536876
15319,536876
14626,536876
13672,536876
13308,536876
12576,536876
13893,536876
17634,536876
15953,536876
17865,536876
14167,536876
12534,536876
13741,536876
12680,536876
14504,536876
16516,536876
12559,536876
17301,536876
12527,536876
16097,536876
16483,536876
17409,536876
13973,536876
17468,536876
17644,536876
16400,536876
14290,536876
13645,536876
17370,536876
16034,536876
14193,536876
13951,536876
17682,536876
14006,536876
15482,536876
13611,536876
15522,536876
12684,536876
16679,536876
15000,536876
15517,536876
13147,536876
17062,536876
16207,536876
15556,536876
16505,536876
15836,536876
17642,536876
14623,536876
14675,536876
16801,536876
15208,536876
16498,536876
14761,536876
12987,536876
18277,536876
13684,536876
13385,536876
13728,536876
12944,536876
12841,536876
14852,536876
13209,536876
17509,536876
15224,536876
18104,536876
14496,536876
15136,536876
12458,536876
14409,536876
16893,536876
17347,536876
14660,536876
16448,536876
17238,536876
18184,536876
16814,536876
14687,536876
17862,536876
14902,536876
15277,536876
13319,536876
12544,536876
15569,536876
12630,536876
17394,536876
16617,536876
12657,536876
14032,536883
14589,536884
13878,536885
15343,536885
14045,536885
14068,536885
14867,536885
16023,536885
17783,536885
13659,536885
15130,536885
14935,536885
17436,536885
14156,536890
17247,536920
17411,536920
15440,536920
14431,536920
14514,536920
13280,536920
15746,536920
15695,536920
16665,536920
17724,536920
14680,536938
17884,536943
12557,536944
14083,536945
13013,536946
13013,536947
17809,536954
14210,536956
17809,536957
16477,536960
12600,536967
16013,536968
16013,536969
17949,536970
12779,536971
16926,536972
17787,536973
12682,536974
14911,536975
14723,536976
17954,536977
17819,536980
14723,536981
16912,536982
17049,536982
12720,536982
17160,536982
16603,536982
14377,536982
13592,536982
17601,536982
12919,536982
15781,536982
16007,536982
16767,536982
14870,536982
12676,536982
14918,536982
13593,536982
18178,536982
14360,536982
17614,536982
14851,536982
12665,536982
15022,536982
16545,536982
17531,536982
15002,536982
13317,536982
15245,536982
13636,536982
12462,536982
12417,536982
15967,536982
15531,536982
13897,536982
14051,536982
12989,536982
15510,536982
15776,536982
14351,536982
14476,536982
12936,536982
14352,536982
13969,536982
17616,536982
14865,536982
16563,536982
14142,536982
17985,536982
14068,536982
16441,536982
14741,536982
15561,536982
15856,536982
12956,536982
17408,536982
14859,536982
14432,536982
13927,536982
15447,536982
15219,536982
17045,536982
14794,536982
15701,536982
14236,536982
17725,536982
16475,536982
14286,536982
15434,536982
13397,536982
18223,536982
